customer_id,customer_name,gender,age,customer_segment,city,region,registration_date
C03675,PT Sentosa Logistik,,,Small Business,Kediri,East Java,2025-09-10
C03676,PT Global Indonesia,,,Corporate,West Jakarta,Jakarta,2024-07-13
C03677,Eko Nugroho,F,43.0,Consumer,Padang,Sumatra,2023-05-20
C03678,CV Berkah Sejahtera,,,Small Business,Palembang,Sumatra,2023-01-09
C03679,CV Berkah Jaya,,,Small Business,Jember,East Java,2022-06-23
C03680,Budi Pratama,F,19.0,Consumer,Pekanbaru,Sumatra,2025-06-25
C03681,Sari Hidayat,F,60.0,Consumer,Central Jakarta,Jakarta,2023-09-07
C03682,Karin Nugroho,F,34.0,Consumer,Pekanbaru,Sumatra,2024-09-17
C03683,Nadia Nugroho,F,39.0,Consumer,West Jakarta,Jakarta,2023-02-15
C03684,CV Sukses Digital,,,Small Business,North Jakarta,Jakarta,2025-04-13
C03685,PT Nusantara Jaya,,,Small Business,Kediri,East Java,2022-05-14
C03686,Karin Hidayat,M,53.0,Consumer,East Jakarta,Jakarta,2024-08-17
C03687,Indra Hidayat,M,43.0,Consumer,North Jakarta,Jakarta,2022-04-05
C03688,Hana Lestari,M,48.0,Consumer,South Jakarta,Jakarta,2024-08-09
C03689,Andi Lestari,F,18.0,Consumer,Magelang,Central Java,2025-07-13
C03690,PT Global Abadi,,,Corporate,Surabaya,East Java,2022-12-20
C03691,Hana Santoso,M,56.0,Consumer,East Jakarta,Jakarta,2023-01-01
C03692,PT Mitra Retail,,,Corporate,Surakarta,Central Java,2024-12-08
C03693,Tio Saputra,F,31.0,Consumer,Jember,East Java,2024-01-03
C03694,Lina Ramadhan,M,44.0,Consumer,Central Jakarta,Jakarta,2025-09-27
C03695,PT Sentosa Sejahtera,,,Small Business,Magelang,Central Java,2023-05-06
C03696,CV Berkah Logistik,,,Small Business,Banjarmasin,Kalimantan,2023-10-04
C03697,Budi Saputra,F,36.0,Consumer,Malang,East Java,2023-02-17
C03698,Sari Saputra,F,35.0,Consumer,Bandung,West Java,2022-03-25
C03699,Fajar Saputra,F,24.0,Consumer,Malang,East Java,2024-03-01
C03700,Maya Hidayat,M,49.0,Consumer,Sidoarjo,East Java,2023-02-06
C03701,Vina Nugroho,M,57.0,Consumer,East Jakarta,Jakarta,2022-12-18
C03702,PT Nusantara Sejahtera,,,Small Business,Magelang,Central Java,2025-12-18
C03703,Yusuf Putri,F,56.0,Consumer,Pekanbaru,Sumatra,2022-09-17
C03704,Andi Lestari,F,21.0,Consumer,Banjarmasin,Kalimantan,2023-10-30
C03705,PT Maju Mandiri,,,Small Business,Sidoarjo,East Java,2022-05-12
C03706,PT Sentosa Mandiri,,,Small Business,South Jakarta,Jakarta,2023-12-09
C03707,Nadia Kusuma,F,36.0,Consumer,West Jakarta,Jakarta,2024-04-13
C03708,Joko Ramadhan,F,40.0,Consumer,Malang,East Java,2022-09-12
C03709,CV Sukses Jaya,,,Small Business,North Jakarta,Jakarta,2023-04-12
C03710,Karin Saputra,F,53.0,Consumer,Bekasi,West Java,2022-04-21
C03711,Nadia Permata,M,40.0,Consumer,Bekasi,West Java,2023-01-05
C03712,Andi Santoso,M,41.0,Consumer,Bandar Lampung,Sumatra,2022-01-04
C03713,PT Mitra Retail,,,Corporate,Surakarta,Central Java,2023-03-24
C03714,Budi Wijaya,M,34.0,Consumer,Bogor,West Java,2025-01-26
C03715,Raka Wijaya,M,18.0,Consumer,West Jakarta,Jakarta,2022-09-13
C03716,Hana Putri,M,19.0,Consumer,Banjarmasin,Kalimantan,2025-10-01
C03717,Nadia Ramadhan,F,47.0,Consumer,Balikpapan,Kalimantan,2025-10-14
C03718,Lina Pratama,M,44.0,Consumer,Kediri,East Java,2025-10-02
C03719,Hana Santoso,F,54.0,Consumer,Malang,East Java,2023-12-04
C03720,CV Berkah Logistik,,,Small Business,Sidoarjo,East Java,2025-11-12
C03721,PT Prima Logistik,,,Small Business,Palembang,Sumatra,2024-09-29
C03722,Karin Pratama,M,47.0,Consumer,Cimahi,West Java,2023-02-02
C03723,CV Berkah Jaya,,,Small Business,Kediri,East Java,2023-04-28
C03724,Joko Saputra,M,18.0,Consumer,Bekasi,West Java,2022-01-03
C03725,Hana Kusuma,M,55.0,Consumer,Pekanbaru,Sumatra,2022-06-04
C03726,Fajar Santoso,F,31.0,Consumer,Bekasi,West Java,2025-08-10
C03727,PT Prima Abadi,,,Small Business,Bandar Lampung,Sumatra,2025-04-26
C03728,Yusuf Kusuma,F,34.0,Consumer,East Jakarta,Jakarta,2023-10-01
C03729,PT Mitra Abadi,,,Corporate,Surabaya,East Java,2025-02-25
C03730,Tio Kusuma,F,31.0,Consumer,North Jakarta,Jakarta,2025-11-24
C03731,Lina Pratama,F,22.0,Consumer,Bandar Lampung,Sumatra,2025-09-15
C03732,Maya Maulana,M,52.0,Consumer,Surabaya,East Java,2025-05-09
C03733,Indra Ramadhan,M,21.0,Consumer,Sidoarjo,East Java,2022-06-05
C03734,PT Artha Indonesia,,,Corporate,Sidoarjo,East Java,2025-12-26
C03735,Indra Lestari,F,38.0,Consumer,Pontianak,Kalimantan,2022-12-10
C03736,Vina Ramadhan,M,52.0,Consumerr,North Jakarta,Jakarta,2024-08-08
C03737,PT Nusantara Jaya,,,Small Business,Bandar Lampung,Sumatra,2023-01-28
C03738,Vina Pratama,M,50.0,Consumer,Central Jakarta,Jakarta,2024-05-07
C03739,Yusuf Maulana,F,19.0,Consumer,Kediri,East Java,2023-08-09
C03740,Karin Nugroho,F,55.0,Consumer,East Jakarta,Jakarta,2023-08-17
C03741,Budi Nugroho,M,48.0,Consumer,Palu,Sulawesi,2022-03-13
C03742,Indra Wijaya,F,28.0,Consumer,Manado,Sulawesi,2022-10-10
C03743,Dewi Kusuma,M,18.0,Consumer,Palembang,Sumatra,2022-06-03
C03744,Nadia Wijaya,M,21.0,Consumer,North Jakarta,Jakarta,2024-09-01
C03745,CV Sukses Mandiri,,,Small Business,Padang,Sumatra,2024-10-18
C03746,Maya Permata,F,46.0,Consumer,Central Jakarta,Jakarta,2025-12-11
C03747,PT Sentosa Jaya,,,Small Business,Bekasi,West Java,2022-08-28
C03748,PT Artha Retail,,,Corporate,Bandung,West Java,2024-09-16
C03749,PT Sentosa Abadi,,,Small Business,Bogor,West Java,2023-08-22
C03750,Andi Permata,F,27.0,Consumer,Semarang,Central Java,2025-12-06
C03751,Wahyu Putri,M,22.0,Consumer,Jember,East Java,2022-06-22
C03752,Maya Kusuma,M,58.0,Consumer,Depok,West Java,2023-04-13
C03753,CV Berkah Digital,,,Small Business,Banjarmasin,Kalimantan,2024-01-20
C03754,Wahyu Maulana,F,58.0,Consumer,West Jakarta,Jakarta,2022-05-18
C03755,Fajar Permata,M,39.0,Consumer,Depok,West Java,2024-06-01
C03756,CV Berkah Sejahtera,,,Small Business,Palembang,Sumatra,2023-12-29
C03757,Dewi Ramadhan,M,48.0,Consumer,Central Jakarta,Jakarta,2023-04-22
C03758,Sari Hidayat,M,32.0,Consumer,Depok,West Java,2025-07-19
C03759,Sari Pratama,M,28.0,Consumer,Magelang,Central Java,2023-07-17
C03760,PT Sentosa Sejahtera,,,Small Business,Surabaya,East Java,2024-08-28
C03761,PT Maju Abadi,,,Small Business,South Jakarta,Jakarta,2025-04-19
C03762,Citra Pratama,M,50.0,Consumer,Pontianak,Kalimantan,2023-03-27
C03763,Vina Hidayat,F,23.0,Consumer,Kediri,East Java,2023-11-11
C03764,Wahyu Maulana,F,36.0,Consumer,Manado,Sulawesi,2024-09-23
C03765,Tio Kusuma,F,47.0,Consumer,Bekasi,West Java,2023-02-09
C03766,Budi Saputra,F,23.0,Consumer,Cimahi,West Java,2022-08-12
C03767,Tio Permata,F,18.0,Consumer,Makassar,Sulawesi,2025-06-20
C03768,Fajar Saputra,F,50.0,Consumer,East Jakarta,Jakarta,2025-05-07
C03769,Lina Putri,M,23.0,Consumer,Medan,Sumatra,2022-12-22
C03770,Raka Nugroho,F,48.0,Consumer,Tegal,Central Java,2025-09-11
C03771,Wahyu Hidayat,F,47.0,Consumer,Balikpapan,Kalimantan,2023-01-18
C03772,Tio Kusuma,M,26.0,Consumer,Depok,West Java,2022-02-18
C03773,Andi Lestari,F,47.0,Consumer,Padang,Sumatra,2022-11-17
C03774,Tio Pratama,F,29.0,Consumer,Jember,East Java,2024-10-10
C03775,PT Cakra Retail,,,Corporate,Depok,West Java,2024-12-22
C03776,PT Maju Logistik,,,Small Business,Kediri,East Java,2024-08-20
C03777,Nadia Maulana,F,38.0,Consumer,Cimahi,West Java,2024-08-21
C03778,Budi Nugroho,M,22.0,Consumer,Pekanbaru,Sumatra,2023-02-14
C03779,Joko Lestari,F,32.0,Consumer,Central Jakarta,Jakarta,2022-03-11
C03780,PT Sentosa Abadi,,,Small Business,Palu,Sulawesi,2023-05-30
C03781,Andi Nugroho,F,42.0,Consumer,Malang,East Java,2023-01-16
C03782,Fajar Putri,F,31.0,Consumer,Banjarmasin,Kalimantan,2024-04-25
C03783,Joko Saputra,M,46.0,Consumer,Padang,Sumatra,2023-09-30
C03784,Sari Maulana,M,25.0,Consumer,Bogor,West Java,2023-12-11
C03785,Hana Maulana,F,38.0,Consumer,Medan,Sumatra,2022-02-14
C03786,Vina Hidayat,M,49.0,Consumer,Balikpapan,Kalimantan,2022-03-15
C03787,PT Mitra Retail,,,Corporate,South Jakarta,Jakarta,2022-05-04
C03788,PT Nusantara Logistik,,,Small Business,Palu,Sulawesi,2023-06-12
C03789,Lina Putri,F,18.0,Consumer,Cimahi,West Java,2023-08-12
C03790,Sari Lestari,M,54.0,Consumer,Manado,Sulawesi,2022-09-22
C03791,Karin Nugroho,M,48.0,Consumer,South Jakarta,Jakarta,2025-08-04
C03792,Karin Pratama,M,47.0,Consumer,Bekasi,West Java,2022-11-04
C03793,Raka Lestari,F,38.0,Consumer,Bekasi,West Java,2022-10-28
C03794,CV Berkah Sejahtera,,,Small Business,West Jakarta,Jakarta,2025-02-27
C03795,Wahyu Putri,M,20.0,Consumer,East Jakarta,Jakarta,2025-03-17
C03796,Budi Putri,M,18.0,Consumer,Central Jakarta,Jakarta,2024-05-27
C03797,Eko Permata,F,31.0,Consumer,Balikpapan,Kalimantan,2024-11-21
C03798,CV Berkah Digital,,,Small Business,Bandung,West Java,2024-01-22
C03799,Citra Nugroho,F,54.0,Consumer,Sidoarjo,East Java,2025-11-08
C03800,Budi Ramadhan,F,18.0,Consumer,Padang,Sumatra,2023-07-27
C03801,PT Sentosa Abadi,,,Small Business,Manado,Sulawesi,2023-11-02
C03802,PT Prima Abadi,,,Small Business,Bandung,West Java,2024-12-29
C03803,PT Nusa Indonesia,,,Corporate,Cimahi,West Java,2025-03-21
C03804,Sari Pratama,F,21.0,Consumer,Surabaya,East Java,2024-06-25
C03805,Fajar Pratama,M,45.0,Consumer,Tegal,Central Java,2023-06-11
C03806,PT Global Abadi,,,Corporate,Bekasi,West Java,2023-02-21
C03807,Yusuf Nugroho,M,48.0,Consumer,Jember,East Java,2022-06-25
C03808,Fajar Lestari,F,57.0,Consumer,Balikpapan,Kalimantan,2022-07-04
C03809,Dewi Santoso,M,18.0,Consumer,Cimahi,West Java,2025-06-29
C03810,PT Artha Indonesia,,,Corporate,Magelang,Central Java,2025-07-15
C03811,PT Prima Jaya,,,Small Business,Surabaya,East Java,2023-04-01
C03812,PT Mitra Sentosa,,,Corporate,Magelang,Central Java,2024-11-23
C03813,Tio Putri,F,56.0,Consumer,Palembang,Sumatra,2023-01-14
C03814,PT Cakra Abadi,,,Corporate,Sidoarjo,East Java,2024-06-25
C03815,Tio Kusuma,F,33.0,Consumer,North Jakarta,Jakarta,2025-05-22
C03816,Budi Maulana,F,49.0,Consumer,North Jakarta,Jakarta,2023-01-22
C03817,Vina Hidayat,M,30.0,Consumer,Depok,West Java,2024-06-13
C03818,Maya Maulana,M,44.0,Consumer,West Jakarta,Jakarta,2022-07-19
C03819,Eko Pratama,F,53.0,Consumer,Sidoarjo,East Java,2023-06-08
C03820,PT Maju Mandiri,,,Small Business,North Jakarta,Jakarta,2024-06-22
C03821,Joko Nugroho,F,43.0,Consumer,Kediri,East Java,2025-07-31
C03822,Dewi Santoso,M,18.0,Consumer,Palembang,Sumatra,2025-06-30
C03823,PT Prima Mandiri,,,Small Business,Magelang,Central Java,2025-05-01
C03824,Hana Santoso,M,33.0,Consumer,Kediri,East Java,2025-01-27
C03825,Raka Nugroho,M,47.0,Consumer,West Jakarta,Jakarta,2025-05-06
C03826,PT Nusa Retail,,,Corporate,West Jakarta,Jakarta,2025-08-27
C03827,PT Nusa Sentosa,,,Corporate,Surabaya,East Java,2024-02-21
C03828,PT Global Sentosa,,,Corporate,Palembang,Sumatra,2022-02-01
C03829,CV Sukses Logistik,,,Small Business,South Jakarta,Jakarta,2022-05-15
C03830,PT Nusa Indonesia,,,Corporate,Jember,East Java,2022-05-21
C03831,PT Sentosa Jaya,,,Small Business,Banjarmasin,Kalimantan,2024-08-18
C03832,Citra Pratama,M,29.0,Consumer,Central Jakarta,Jakarta,2024-08-23
C03833,Budi Kusuma,M,45.0,Consumer,Magelang,Central Java,2025-07-25
C03834,PT Prima Mandiri,,,Small Business,Bekasi,West Java,2023-12-21
C03835,Yusuf Lestari,F,38.0,Consumer,Sidoarjo,East Java,2022-07-27
C03836,PT Global Retail,,,Corporate,Magelang,Central Java,2025-06-09
C03837,Indra Santoso,M,33.0,Consumer,South Jakarta,Jakarta,2024-04-22
C03838,Fajar Ramadhan,M,31.0,Consumer,Central Jakarta,Jakarta,2024-05-02
C03839,Citra Saputra,F,31.0,Consumer,Padang,Sumatra,2025-11-04
C03840,PT Sentosa Abadi,,,Small Business,Bandung,West Java,2024-04-26
C03841,Hana Lestari,M,42.0,Consumer,Bandung,West Java,2024-02-27
C03842,Yusuf Nugroho,F,20.0,Consumer,Bogor,West Java,2024-03-20
C03843,Nadia Ramadhan,F,56.0,Consumer,Balikpapan,Kalimantan,2024-11-29
C03844,Karin Ramadhan,F,57.0,Consumer,Central Jakarta,Jakarta,2022-03-23
C03845,CV Sukses Sejahtera,,,Small Business,Jember,East Java,2025-09-01
C03846,Eko Saputra,M,36.0,Consumer,East Jakarta,Jakarta,2024-12-17
C03847,Yusuf Hidayat,M,24.0,Consumer,Magelang,Central Java,2025-02-21
C03848,Joko Permata,F,44.0,Consumer,Central Jakarta,Jakarta,2025-10-05
C03849,PT Cakra Sentosa,,,Corporate,Surabaya,East Java,2024-01-08
C03850,Yusuf Saputra,M,25.0,Consumer,Bandung,West Java,2023-12-21
C03851,PT Prima Logistik,,,Small Business,Surabaya,East Java,2023-06-27
C03852,Maya Permata,M,21.0,Consumer,Bekasi,West Java,2025-10-23
C03853,Citra Maulana,F,27.0,Consumer,Semarang,Central Java,2025-05-09
C03854,Gita Santoso,M,18.0,Consumer,Cimahi,West Java,2024-04-20
C03855,Eko Putri,F,56.0,Consumer,Manado,Sulawesi,2025-12-25
C03856,CV Berkah Abadi,,,Small Business,Kediri,East Java,2023-06-27
C03857,Sari Pratama,M,55.0,Consumer,Palembang,Sumatra,2022-05-20
C03858,PT Cakra Retail,,,Corporate,Depok,West Java,2025-12-14
C03859,Joko Lestari,F,45.0,Consumer,Palu,Sulawesi,2025-02-26
C03860,PT Global Retail,,,Corporate,Magelang,Central Java,2024-04-04
C03861,PT Artha Abadi,,,Corporate,Tegal,Central Java,2023-05-19
C03862,Eko Kusuma,F,45.0,Consumer,Malang,East Java,2023-06-21
C03863,Budi Putri,M,56.0,Consumer,West Jakarta,Jakarta,2024-10-05
C03864,Raka Maulana,M,32.0,Consumer,Magelang,Central Java,2025-10-25
C03865,Sari Hidayat,M,55.0,Consumer,Bandung,West Java,2022-06-21
C03866,PT Sentosa Logistik,,,Small Business,Central Jakarta,Jakarta,2022-03-08
C03867,Dewi Wijaya,M,39.0,Consumer,Pontianak,Kalimantan,2025-02-14
C03868,Andi Wijaya,M,32.0,Consumer,Kediri,East Java,2022-10-08
C03869,Maya Hidayat,F,45.0,Consumer,Bogor,West Java,2022-05-04
C03870,Indra Saputra,F,56.0,Consumer,Semarang,Central Java,2023-10-16
C03871,Citra Saputra,M,47.0,Consumer,Palu,Sulawesi,2025-10-03
C03872,Dewi Putri,M,56.0,Consumer,Padang,Sumatra,2023-09-20
C03873,Sari Putri,F,52.0,Consumer,Pontianak,Kalimantan,2025-08-15
C03874,Wahyu Kusuma,F,23.0,Consumer,Sidoarjo,East Java,2022-04-28
C03875,Dewi Maulana,M,36.0,Consumer,Cimahi,West Java,2025-08-15
C03876,PT Cakra Retail,,,Corporate,Surabaya,East Java,2023-09-29
C03877,Citra Ramadhan,M,23.0,Consumer,Medan,Sumatra,2022-12-11
C03878,Andi Pratama,F,43.0,Consumer,East Jakarta,Jakarta,2024-06-10
C03879,PT Nusantara Mandiri,,,Small Business,Bogor,West Java,2022-12-27
C03880,Budi Hidayat,F,18.0,Consumer,Cimahi,West Java,2024-03-04
C03881,PT Nusantara Mandiri,,,Small Business,Sidoarjo,East Java,2023-05-28
C03882,Joko Ramadhan,M,28.0,Consumer,Malang,East Java,2024-08-05
C03883,Budi Nugroho,F,55.0,Consumer,Kediri,East Java,2025-11-09
C03884,PT Maju Logistik,,,Small Business,West Jakarta,Jakarta,2023-03-08
C03885,CV Sukses Sejahtera,,,Small Business,North Jakarta,Jakarta,2022-02-16
C03886,Hana Kusuma,M,27.0,Consumer,Jember,East Java,2022-02-04
C03887,CV Sukses Mandiri,,,Small Business,Malang,East Java,2025-05-03
C03888,Tio Lestari,F,38.0,Consumer,Cimahi,West Java,2023-03-28
C03889,Raka Permata,F,27.0,Consumer,South Jakarta,Jakarta,2022-10-13
C03890,Fajar Lestari,F,44.0,Consumer,Central Jakarta,Jakarta,2022-06-21
C03891,Maya Wijaya,M,44.0,Consumer,Bandung,West Java,2024-01-19
C03892,Indra Santoso,F,42.0,Consumer,Bekasi,West Java,2023-01-13
C03893,CV Berkah Digital,,,Small Business,Bandar Lampung,Sumatra,2023-07-27
C03894,PT Nusantara Sejahtera,,,Small Business,Magelang,Central Java,2024-11-09
C03895,Andi Kusuma,M,46.0,Consumer,Jember,East Java,2023-07-21
C03896,Gita Maulana,F,35.0,Consumer,Cimahi,West Java,2024-06-04
C03897,Vina Lestari,M,32.0,Consumer,North Jakarta,Jakarta,2023-09-23
C03898,Sari Pratama,M,53.0,Consumer,West Jakarta,Jakarta,2024-01-09
C03899,Tio Hidayat,M,19.0,Consumer,Palu,Sulawesi,2024-08-11
C03900,CV Berkah Abadi,,,Small Business,Bogor,West Java,2024-03-09
C03901,Andi Santoso,M,54.0,Consumer,North Jakarta,Jakarta,2023-12-07
C03902,PT Nusantara Logistik,,,Small Business,Bogor,West Java,2022-07-16
C03903,Joko Nugroho,F,41.0,Consumer,Medan,Sumatra,2024-11-14
C03904,Vina Santoso,F,33.0,Consumer,West Jakarta,Jakarta,2024-02-19
C03905,Yusuf Nugroho,F,32.0,Consumer,West Jakarta,Jakarta,2022-04-04
C03906,Yusuf Kusuma,M,39.0,Consumer,West Jakarta,Jakarta,2025-03-11
C03907,Budi Maulana,F,29.0,Consumer,East Jakarta,Jakarta,2024-03-13
C03908,PT Maju Mandiri,,,Small Business,East Jakarta,Jakarta,2022-05-17
C03909,Dewi Saputra,M,45.0,Consumer,North Jakarta,Jakarta,2024-01-04
C03910,Nadia Wijaya,M,29.0,Consumer,Banjarmasin,Kalimantan,2022-06-06
C03911,PT Nusa Indonesia,,,Corporate,Banjarmasin,Kalimantan,2022-07-15
C03912,PT Mitra Retail,,,Corporate,Bekasi,West Java,2023-08-25
C03913,Gita Hidayat,M,25.0,Consumer,Sidoarjo,East Java,2023-01-31
C03914,Maya Permata,F,36.0,Consumer,Manado,Sulawesi,2023-02-07
C03915,PT Prima Logistik,,,Small Business,Bandar Lampung,Sumatra,2022-10-25
C03916,Hana Saputra,F,30.0,Consumer,South Jakarta,Jakarta,2022-09-03
C03917,Gita Santoso,F,19.0,Consumer,South Jakarta,Jakarta,2022-08-29
C03918,PT Mitra Sentosa,,,Corporate,Magelang,Central Java,2025-09-23
C03919,Hana Putri,M,21.0,Consumer,Malang,East Java,2022-03-29
C03920,Maya Saputra,M,25.0,Consumer,Pekanbaru,Sumatra,2022-04-23
C03921,Gita Pratama,F,20.0,Consumer,Banjarmasin,Kalimantan,2025-11-30
C03922,Wahyu Kusuma,F,52.0,Consumer,East Jakarta,Jakarta,2023-06-01
C03923,Vina Permata,F,34.0,Consumer,Bandung,West Java,2023-01-10
C03924,Joko Santoso,F,32.0,Consumer,Bandung,West Java,2025-11-02
C03925,Vina Kusuma,M,57.0,Consumer,Depok,West Java,2023-02-14
C03926,Karin Ramadhan,F,34.0,Consumer,Bekasi,West Java,2025-07-14
C03927,Hana Wijaya,M,18.0,Consumer,South Jakarta,Jakarta,2025-11-20
C03928,Andi Hidayat,M,28.0,Consumer,Makassar,Sulawesi,2023-06-10
C03929,Maya Saputra,F,52.0,Consumer,Surabaya,East Java,2023-08-05
C03930,PT Mitra Abadi,,,Corporate,South Jakarta,Jakarta,2022-10-07
C03931,Nadia Maulana,F,46.0,Consumer,Pekanbaru,Sumatra,2025-11-23
C03932,PT Artha Retail,,,Corporate,North Jakarta,Jakarta,2025-08-15
C03933,CV Berkah Abadi,,,Small Business,Depok,West Java,2023-09-07
C03934,Gita Nugroho,M,56.0,Consumer,Bandar Lampung,Sumatra,2025-09-26
C03935,PT Sentosa Digital,,,Small Business,Manado,Sulawesi,2025-11-29
C03936,Hana Permata,F,33.0,Consumer,South Jakarta,Jakarta,2024-04-21
C03937,Lina Permata,M,54.0,Consumer,Central Jakarta,Jakarta,2024-04-24
C03938,Vina Santoso,M,55.0,Consumer,Bandung,West Java,2025-06-04
C03939,Sari Maulana,F,51.0,Consumer,West Jakarta,Jakarta,2024-05-12
C03940,Vina Pratama,M,50.0,Consumer,Bogor,West Java,2022-03-21
C03941,CV Berkah Mandiri,,,Small Business,Malang,East Java,2024-09-08
C03942,Andi Santoso,F,40.0,Consumer,Manado,Sulawesi,2022-07-19
C03943,Tio Saputra,F,43.0,Consumer,Medan,Sumatra,2024-05-01
C03944,Budi Santoso,M,22.0,Consumer,Bandung,West Java,2025-08-30
C03945,Wahyu Wijaya,M,59.0,Consumer,Bekasi,West Java,2024-01-01
C03946,PT Nusa Retail,,,Corporate,North Jakarta,Jakarta,2025-10-21
C03947,CV Sukses Sejahtera,,,Small Business,Semarang,Central Java,2025-09-18
C03948,Budi Wijaya,M,44.0,Consumer,Sidoarjo,East Java,2024-01-24
C03949,Joko Lestari,M,39.0,Consumer,Sidoarjo,East Java,2024-03-04
C03950,PT Maju Sejahtera,,,Small Business,Semarang,Central Java,2025-10-31
C03951,PT Mitra Sentosa,,,Corporate,Bekasi,West Java,2025-11-16
C03952,Hana Lestari,M,36.0,Consumer,Bogor,West Java,2022-01-14
C03953,Dewi Wijaya,M,22.0,Consumer,Depok,West Java,2025-07-01
C03954,PT Cakra Abadi,,,Corporate,Central Jakarta,Jakarta,2024-11-09
C03955,Hana Saputra,F,54.0,Consumer,Palembang,Sumatra,2024-10-29
C03956,Raka Ramadhan,M,41.0,Consumer,Central Jakarta,Jakarta,2022-07-12
C03957,PT Nusantara Digital,,,Small Business,Depok,West Java,2024-09-13
C03958,Raka Wijaya,F,48.0,Consumer,Sidoarjo,East Java,2025-12-09
C03959,PT Global Indonesia,,,Corporate,East Jakarta,Jakarta,2023-07-07
C03960,PT Nusantara Digital,,,Small Business,South Jakarta,Jakarta,2023-03-10
C03961,Yusuf Lestari,M,48.0,Consumer,South Jakarta,Jakarta,2022-11-27
C03962,Joko Putri,F,39.0,Consumer,Bandar Lampung,Sumatra,2025-05-16
C03963,Joko Pratama,F,56.0,Consumer,Surabaya,East Java,2022-03-28
C03964,Sari Putri,M,58.0,Consumer,South Jakarta,Jakarta,2023-09-13
C03965,Vina Kusuma,F,27.0,Consumer,Surabaya,East Java,2024-02-25
C03966,Yusuf Hidayat,M,31.0,Consumer,Surakarta,Central Java,2022-02-04
C03967,CV Berkah Logistik,,,Small Business,South Jakarta,Jakarta,2023-11-11
C03968,PT Global Retail,,,Corporate,,Central Java,2024-08-25
C03969,Budi Pratama,F,18.0,Consumer,Bogor,West Java,2024-05-16
C03970,Eko Santoso,F,46.0,Consumer,Jember,East Java,2023-08-10
C03971,Eko Wijaya,F,34.0,Consumer,Medan,Sumatra,2023-07-09
C03972,Raka Lestari,M,56.0,Consumer,Bandung,West Java,2023-04-27
C03973,Karin Kusuma,M,47.0,Consumer,Tegal,Central Java,2024-06-06
C03974,CV Sukses Abadi,,,Small Business,North Jakarta,Jakarta,2022-04-10
C03975,Raka Permata,F,55.0,Consumer,Medan,Sumatra,2022-03-18
C03976,Fajar Wijaya,F,30.0,Consumer,Malang,East Java,2022-09-19
C03977,Sari Lestari,M,22.0,Consumer,Pekanbaru,Sumatra,2022-12-23
C03978,PT Prima Logistik,,,Small Business,Surakarta,Central Java,2023-04-21
C03979,Maya Nugroho,M,34.0,Consumer,Balikpapan,Kalimantan,2022-04-27
C03980,Andi Maulana,F,55.0,Consumer,Medan,Sumatra,2023-12-25
C03981,CV Berkah Jaya,,,Small Business,Bandung,West Java,2022-06-12
C03982,Andi Kusuma,F,27.0,Consumer,East Jakarta,Jakarta,2024-12-21
C03983,Joko Ramadhan,M,39.0,Consumer,East Jakarta,Jakarta,2023-03-30
C03984,Tio Hidayat,F,42.0,Consumer,Medan,Sumatra,2025-03-14
C03985,Tio Pratama,M,25.0,Consumer,Cimahi,West Java,2022-12-06
C03986,Dewi Putri,F,45.0,Consumer,Jember,East Java,2025-08-25
C03987,Maya Kusuma,M,60.0,Consumer,Bandung,West Java,2025-02-15
C03988,Indra Santoso,F,57.0,Consumer,Bandar Lampung,Sumatra,2024-02-23
C03989,PT Nusa Indonesia,,,Corporate,Padang,Sumatra,2024-12-03
C03990,Andi Saputra,F,23.0,Consumer,South Jakarta,Jakarta,2023-09-09
C03991,PT Maju Mandiri,,,Small Business,Kediri,East Java,2023-03-25
C03992,PT Prima Mandiri,,,Small Business,South Jakarta,Jakarta,2025-08-29
C03993,Tio Pratama,F,35.0,Consumer,Bandar Lampung,Sumatra,2025-03-21
C03994,PT Nusantara Logistik,,,Small Business,Medan,Sumatra,2024-11-02
C03995,Karin Wijaya,M,41.0,Consumer,Tegal,Central Java,2022-11-24
C03996,Tio Nugroho,F,59.0,Consumer,Bogor,West Java,2022-11-21
C03997,Raka Lestari,M,59.0,Consumer,Central Jakarta,Jakarta,2024-07-05
C03998,PT Sentosa Sejahtera,,,Small Business,Central Jakarta,Jakarta,2025-05-06
C03999,Dewi Putri,F,19.0,Consumer,Padang,Sumatra,2024-05-03
C04000,Eko Wijaya,M,21.0,Consumer,Balikpapan,Kalimantan,2022-04-13
C04001,Dewi Santoso,M,23.0,Consumer,Kediri,East Java,2023-05-21
C04002,Hana Putri,M,24.0,Consumer,East Jakarta,Jakarta,2024-12-08
C04003,Budi Santoso,M,40.0,Consumer,Banjarmasin,Kalimantan,2022-11-01
C04004,Maya Pratama,M,37.0,Consumer,Tegal,Central Java,2024-05-09
C04005,Nadia Nugroho,F,50.0,Consumer,Cimahi,West Java,2025-10-23
C04006,Citra Hidayat,M,59.0,Consumer,South Jakarta,Jakarta,2024-07-10
C04007,Dewi Maulana,F,53.0,Consumer,South Jakarta,Jakarta,2022-12-15
C04008,Vina Permata,M,55.0,Consumer,Balikpapan,Kalimantan,2024-12-02
C04009,Joko Maulana,M,47.0,Consumer,Manado,Sulawesi,2022-01-29
C04010,PT Prima Jaya,,,Small Business,Jember,East Java,2023-08-19
C04011,Yusuf Ramadhan,M,34.0,Consumer,Pekanbaru,Sumatra,2022-10-04
